title,company,location,salary_min,salary_max,description,posted_date,job_url,search_title
Remote Data Analyst/ Scientist / Business Analyst,SynergisticIT,US,127987.44,127987.44,"Since 2010 and almost 14 years SynergisticIT has helped Jobseekers get employed in the tech Job market by providing candidates the requisite skills, experience and technical competence to outperform at interviews and at clients. Post Covid the tech Layoffs have been massive-In 2022 there were 165,269 tech layoffs, In 2023 there were 264,220 tech layoffs and so far in 2024 there have been 126,382 tech layoffs. (Source Layoffs.fyi ) -Total layoffs as per this 555,871 tech layoffs. Client, Dell an…",2026-05-10T13:41:56Z,https://www.adzuna.com/land/ad/5725255651?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=8D777AA5B56F9D44229640E475F421D984D1B73E,Data Analyst
Data Analyst,"Bausch-White Masonry, LLC","Chicago, Cook County",102613.12,102613.12,", 40 hours per week Position: Data Analyst Company Overview: Bausch-White Masonry, LLC is a leading construction company specializing in masonry work for commercial and residential projects. With over 20 years of experience, we pride ourselves on providing high-quality and efficient services to our clients. Our team is dedicated to delivering exceptional results and building strong relationships with our customers. Job Overview: We are seeking a highly motivated and detail-oriented Data Analyst…",2026-05-17T01:27:18Z,https://www.adzuna.com/details/5732183860?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,"Bausch-White Masonry, LLC","Houston, Houston County",93861.3,93861.3,", on-site Position: Data Analyst Bausch-White Masonry, LLC is seeking a highly motivated and skilled Data Analyst to join our team on a full-time, on-site basis. As a leading masonry contractor, we are committed to providing high-quality services to our clients and we are looking for a talented individual to help us analyze and utilize our data to drive business decisions. Responsibilities: - Collect, organize, and analyze large sets of data from various sources - Develop and implement data col…",2026-05-17T01:27:18Z,https://www.adzuna.com/details/5732183861?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Healthix,"Chelsea and Clinton, Manhattan",90000.0,125000.0,"JOB TITLE: Data Analyst REPORTS TO: Director of Data Strategy and Reporting DEPARTMENT: IT HOURS: 40 Hours FLSA STATUS: Exempt SALARY: $90k-125k POSITION SUMMARY: The Data Analyst provides the foundation for analytics, namely the collection, quality assurance and availability of data. This IT role requires a significant set of technical skills, including a deep knowledge of SQL, SQL database design and multiple programming languages as well as communication skills to understand what data and an…",2026-03-17T13:28:51Z,https://www.adzuna.com/details/5669713579?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Extract Wellness,"Nampa, Canyon County",84884.49,84884.49,"Data Analyst Job Description Job Responsibilities: Collect and analyze data to identify trends and insights Prepare and present reports to management to aid in decision-making Develop and maintain databases to ensure data integrity Collaborate with teams to improve data collection and analysis processes Use statistical methods to analyze data and generate useful business insights Essential Qualifications: Bachelor's degree in a related field such as Statistics, Mathematics, or Computer Science …",2026-05-18T16:23:04Z,https://www.adzuna.com/details/5733352563?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,"Bausch-White Masonry, LLC","Washington, Washington, D.C.",100024.86,100024.86,", 40 hours per week Position: Data Analyst Company Overview: Bausch-White Masonry, LLC is a leading construction company specializing in masonry and concrete services. With over 20 years of experience, we have established a strong reputation for delivering high-quality projects on time and within budget. Our team is dedicated to providing exceptional customer service and ensuring the success of every project we undertake. Position Overview: We are seeking a highly analytical and detail-oriented…",2026-05-17T01:27:18Z,https://www.adzuna.com/details/5732183864?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,"Bausch-White Masonry, LLC","Phoenix, Maricopa County",91580.92,91580.92,", on-site Position: Data Analyst Company Overview: Bausch-White Masonry, LLC is a leading construction company specializing in masonry and concrete work. With over 20 years of experience, we have built a strong reputation for delivering high-quality projects on time and within budget. Our company is committed to providing exceptional service to our clients and creating a positive work environment for our employees. Job Overview: We are seeking a highly analytical and detail-oriented Data Analys…",2026-05-17T01:27:18Z,https://www.adzuna.com/details/5732183859?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,"Bausch-White Masonry, LLC","New York City, New York",94140.29,94140.29,"Position: Data Analyst Company Overview: Bausch-White Masonry, LLC is a leading construction company specializing in masonry services. With over 20 years of experience in the industry, our company has built a reputation for delivering high-quality projects on time and within budget. We are dedicated to providing our clients with the best possible service and are constantly looking for ways to improve and innovate. Job Overview: We are seeking a highly skilled and motivated Data Analyst to join …",2026-05-17T01:27:18Z,https://www.adzuna.com/details/5732183876?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Extract Wellness,"Hollywood, Broward County",101657.11,101657.11,"Job Description Extract Wellness is seeking a skilled Data Analyst to join our team and play a key role in analyzing data to drive business decisions and support overall wellness efforts. As a Data Analyst, you will be responsible for collecting, interpreting, and analyzing data to provide valuable insights that will help improve our products and services. Job Responsibilities: Collect, clean, and analyze data to identify trends and patterns Interpret data and create reports to present findings…",2026-05-09T11:45:49Z,https://www.adzuna.com/details/5724281594?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Outsourced,US,80000.0,80000.0,"About Us: Outsourced is a leading Philippines outsourcing company providing dedicated remote staff and offshore staffing services. We specialise in providing staff of the highest quality who will continue to exceed your expectations and provide benchmark offshore solutions to your business. With Outsourced you can scale your organisation quickly, easily and cost effectively with dedicated remote staff based in our modern offices in Manila. Position Summary We are seeking a Data Analyst to suppo…",2026-04-28T10:24:23Z,https://www.adzuna.com/details/5712790826?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,City Cast,US,80000.0,100000.0,"City Cast is the leading network of local podcasts and newsletters, with daily shows in cities across the country. We're looking for a Data Analyst to become the connective tissue between our audience, our editorial work, and our business. As City Cast's Data Analyst, you will be the single source of truth for our audience and revenue data. You'll build and maintain dashboards that bring together listenership, newsletter engagement, web traffic, advertising performance, and subscriber data. You…",2026-05-14T12:27:16Z,https://www.adzuna.com/details/5729392559?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Extract Wellness,"Jurupa Valley, Riverside County",125619.12,125619.12,"Job Description: Job Responsibilities: Collect and analyze data to identify trends and patterns Interpret data, analyze results, and provide ongoing reports Develop and implement databases, data collection systems, data analytics, and other strategies that optimize statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Filter and ""clean"" data by reviewing computer reports, printouts, and performance indicators to locate and cor…",2026-05-13T15:58:23Z,https://www.adzuna.com/details/5728213222?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,US Federal Solutions,"Washington, Washington, D.C.",87034.73,87034.73,"Company Overview: USFS is an ISO 9001 management consulting firm with headquarters in the National Capital Region and offices and staff in 12 US states. USFS staff average 10 years of professional experience, over 80 percent of our staff have bachelor’s degrees, and over half have advanced degrees in business and technology. USFS was founded in 2010 and provides financial management, acquisition management, program management, and data analytic support services to federal and state governments.…",2026-03-05T11:33:51Z,https://www.adzuna.com/details/5655079114?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Extract Wellness,"Oklahoma City, Oklahoma County",84304.2,84304.2,"Data Analyst Job Description Job Responsibilities: Collect, organize, and analyze large amounts of data from various sources Identify trends, patterns, and insights to aid in decision-making Create visualizations and reports to present findings to stakeholders Develop and implement data collection systems and strategies Work closely with the team to ensure data integrity and accuracy Essential Qualifications: Bachelor's degree in Data Science, Statistics, Mathematics, or related field Proficien…",2026-05-07T15:41:18Z,https://www.adzuna.com/details/5721898238?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Extract Wellness,"Santa Clarita, Los Angeles County",105507.36,105507.36,"```html Job Description: Data Analyst Job Responsibilities: Collect, organize, and interpret data from various sources to drive business decisions Develop algorithms and statistical models to analyze data trends Create visualizations and reports to communicate findings to stakeholders Identify patterns and insights for process improvement and optimization Collaborate with cross-functional teams to support data-driven decision-making Essential Qualifications: Bachelor's degree in Data Science, S…",2026-05-05T15:28:21Z,https://www.adzuna.com/details/5719631722?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Data Ideology,"Pittsburgh, Allegheny County",67587.33,67587.33,"Data Ideology At DI, we provide Data & Analytics expertise to drive measurable business outcomes, often solving complex business problems for our clients. Our data analytics advisory services enable our customers to transform data into insights by driving a culture of empowerment and ownership of results. Our team consists of highly motivated individuals passionate about learning, understanding, collaborating, and intellectually curious. For more information about Data Ideology, visit www.datai…",2026-04-22T16:48:57Z,https://www.adzuna.com/details/5707606188?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Produce Careers,US,75000.0,90000.0,"Overview: An established East Coast Importer/Shipper/Repacker of fresh produce is seeking an experienced Data Analyst. This role creates reports, charts and dashboards for a variety of fresh produce categories. This person will analyze data sets, detailing trends and patterns and interpret this information to answer specific business questions and improve business. This position will be crucial to help optimize inventory levels, improve supply chain efficiency, and ultimately, meet customer nee…",2026-05-15T22:58:58Z,https://www.adzuna.com/details/5731009062?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Resource Innovations,"Saint Louis, Saint Louis County",65027.73,65027.73,"Resource Innovations is seeking a Data Analyst to become a vital part of our team in St. Louis, MO or remotely. We’re looking for a talented and driven individual with a robust background in data management, analytics, and visualization. In this role, you’ll engage in detailed analytical reporting while also providing support for the software platforms that facilitate our energy efficiency programs. The ideal candidate is analytical and collaborative, with a knack for transforming complex data …",2026-05-22T19:15:08Z,https://www.adzuna.com/details/5738172531?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,NORC at the University of Chicago,"Chicago, Cook County",73815.28,73815.28,"JOB DESCRIPTION: NORC at the University of Chicago is seeking a Data Analyst to support a diverse range of research projects. At NORC, Data Analysts work with our Statisticians and Data Scientists and perform tasks such as importing, cleaning, transforming, or validating data. They may also support the presentation of data by developing charts, graphs, and tables. In addition, the Data Analyst may assist in preparing sample designs for primary data collection, obtaining and harmonizing secondar…",2024-08-05T11:00:28Z,https://www.adzuna.com/land/ad/4811251671?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=CFDA7EC9F3201F355B3CE3ED562F7086A0D52462,Data Analyst
Data Analyst,Supernova Technology,"Chicago, Cook County",60000.0,80000.0,About the Role We are looking for a data analyst to support product managers and tech leads on securities-based lending system development. The goal is to ensure that the product development work and client projects are implemented successfully in all aspects and delivered timely with high quality. The data analyst will assist business analyst or research staff for data related research and analysis project assignments. The data analyst will have opportunities to gain hands on experience in fin…,2026-05-14T23:45:00Z,https://www.adzuna.com/land/ad/5730006243?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=1BABC8CE590C4CEFA26857A7308A28BD857BFD97,Data Analyst
Data Analyst,Booz Allen Hamilton,"Arlington, Arlington County",62000.0,141000.0,"Data Analyst The Opportunity: As a data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex datasets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support the mission and use data for good. We need a data analyst like you to bring your knowledge to empower stakeholders to understand perform…",2026-05-12T00:13:44Z,https://www.adzuna.com/land/ad/5726474419?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=84E85CA07489CE6CAAC57D9AA07F12287163C3CD,Data Analyst
Data Analyst,CACI,"Riverside, Riverside County",69600.0,142700.0,"Job Title: Data Analyst Job Category: Information Technology Time Type: Full time Minimum Clearance Required to Start: Secret Employee Type: Regular Percentage of Travel Required: Up to 10% Type of Travel: Continental US * * * The Opportunity: CACI is seeking a skilled Data Analyst with 2-5 years of experience to support the Data & Analytics team at Naval Surface Warfare Center (NSWC) Corona. The ideal candidate will have a strong background in data visualization, data processing, and proficien…",2026-05-16T22:36:29Z,https://www.adzuna.com/land/ad/5732087778?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=63C1C0A11B79E94A4D1687FBDAA1B8FC60A34D64,Data Analyst
Data Analyst,Booz Allen Hamilton,"Beaver Creek, Greene County",61900.0,141000.0,"Data Analyst The Opportunity: The Data Analyst will work with a team to provide high-quality service to our customers in managing a portfolio of systems. This role is responsible for executing data quality and data asset management activities. This position is a collaborative role that supports analysis and research into data structures, attribution, maintenance, and models to ensure alignment with the organization’s strategic data management direction. The Data Analyst is also responsible for …",2026-05-07T04:14:05Z,https://www.adzuna.com/land/ad/5721429883?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=00FE17ADE41F7D5462948BB8C623378B3F410B64,Data Analyst
Data Analyst,Professional Moving & Storage,"Columbus, Franklin County",50241.58,50241.58,We are seeking a Data Analyst to become an integral part of our team! You will analyze data to understand business and market trends in order to increase company revenue and efficiency. Responsibilities: Use data to understand business patterns and trends Analyze internal and external data through quantitative research Communicate findings to company through standard and ad hoc reports Promote best practices in data analysis and reporting Collaborate with cross-functional teams Qualifications: …,2026-02-13T15:10:53Z,https://www.adzuna.com/land/ad/5628433206?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=14B782A65BE8C83701CCE99C2C9418218930EF6F,Data Analyst
Data Analyst,Booz Allen Hamilton,"Honolulu, Hawaii",77600.0,176000.0,"Data Analyst The Opportunity: As a data analyst, you love diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a data analyst at Booz Allen, you can use your skills and experience to support a mission and use data for good. We need a data expert like you to bring your expertise to empower our clients to understand their data…",2026-04-19T04:44:38Z,https://www.adzuna.com/land/ad/5704421571?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=299B730C40A392C06B4F083AB5F81AA5EBAC388E,Data Analyst
Data Analyst,Booz Allen Hamilton,"North Carolina, US",77500.0,176000.0,"Data Analyst The Opportunity: As a Data Analyst, you enjoy diving into data and turning it into meaningful insights. With the abundance of structured and unstructured data, you understand the importance of transforming complex data sets into useful information to solve challenges. As a client-facing data analyst on our team, you’ll work with and guide a multi-disciplinary team of analysts, data engineers, developers, and data consumers in a fast-paced, Agile environment. You’ll use your knowled…",2026-05-16T23:51:50Z,https://www.adzuna.com/land/ad/5732114815?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=CC24298E1B72ED42DBBD7FA7CCD333B74F509F7F,Data Analyst
Data Analyst,The Walt Disney Company,"Glendale, Queens",97500.0,130700.0,"Job Posting Title: Data Analyst Req ID: 10150773 Job Description: Technology is at the heart of Disney’s past, present, and future. Disney Entertainment and ESPN Product & Technology is a global organization of engineers, product developers, designers, technologists, data scientists, and more – all working to build and advance the technological backbone for Disney’s media business globally. The team marries technology with creativity to build world-class products, enhance storytelling, and driv…",2026-05-22T05:20:26Z,https://www.adzuna.com/land/ad/5737471352?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=9202827CD6A3E77FE986B1A932ABC99C860571B3,Data Analyst
Data Analyst,Planned Parenthood of Wisconsin,"Milwaukee, Milwaukee County",81662.05,81662.05,"At Planned Parenthood of Wisconsin, Inc. (PPWI), we work to provide quality, affordable health care services, comprehensive education, and strong advocacy. We serve over 60,000 patients annually in 18 health centers statewide, making us the largest and most trusted reproductive health care provider in Wisconsin. Our goal is to help keep Wisconsin safe, healthy and strong! This is an excellent hybrid opportunity for a Data Analyst (40 hours/week) at our Administration Offices in Milwaukee, WI an…",2026-02-22T14:44:52Z,https://www.adzuna.com/land/ad/5641376463?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=2C6DBE9D7C54930173E65BAB74D7739E28C9D41A,Data Analyst
Data Analyst,GD Information Technology,US,89250.0,120750.0,"Type of Requisition: Regular Clearance Level Must Currently Possess: Secret Clearance Level Must Be Able to Obtain: Secret Public Trust/Other Required: None Job Family: Functional Experts Job Qualifications: Skills: Analytics, Data Analysis, Researching Certifications: None Experience: 5  years of related experience US Citizenship Required: Yes Job Description: Job Description As a Data Analyst, you will play a critical role in driving success and innovation. Our work depends on a Data Analyst …",2026-03-29T03:29:58Z,https://www.adzuna.com/land/ad/5682027697?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=EA09514767098B7A93E4F6AD1769EB187D765DE6,Data Analyst
Data Analyst,CACI,"National Harbor, Prince George's County",86600.0,181800.0,"Job Title: Data Analyst Job Category: Information Technology Time Type: Full time Minimum Clearance Required to Start: None Employee Type: Regular Percentage of Travel Required: None Type of Travel: None * * * The Opportunity: CACI is seeking a Data Analyst to support one of their FEMA programs. In this role you will be supporting a team with reporting, analytics and data visualization activities that drive performance and quality of programs and projects across an IT delivery organization. Res…",2026-05-16T23:08:39Z,https://www.adzuna.com/land/ad/5732096495?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=2CA7585A6AED059A672EFDFCD0852D3497E2CFCE,Data Analyst
Data Analyst,Arizona State University,US,75000.0,85000.0,"Job Profile: Business and Data Analyst 3 Job Family: Business and Data Analytics Time Type: Full time Max Pay – Depends on experience: $85,000.00 USD Annual Apply before 11:59 PM Arizona time the day before the posted End Date. Minimum Qualifications: Bachelor's degree and five (5) years of experience appropriate to the area of assignment/field; OR, Any equivalent combination of experience and/or training from which comparable knowledge, skills and abilities have been achieved. Job Profile Summ…",2026-05-15T04:42:07Z,https://www.adzuna.com/land/ad/5730176721?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=B66C7B77A1D7E1785BB0BAB03726287A6CF0926F,Data Analyst
Data Analyst,Clarvida,"Garden Grove, Orange County",52000.0,55120.0,"Description Position at Clarvida - California Job Title: Data Analyst I/II Location: California Employment Type: Full-time Salary: $25-26.50 Date Posted: 05/20/2026 About the Role The Data Analyst I/II supports program performance by ensuring accurate data collection, analysis, and reporting. This role works closely with program leadership to monitor outcomes, identify trends, and provide actionable insights that support operational improvement. The position plays a key role in maintaining data…",2026-05-21T23:25:09Z,https://www.adzuna.com/details/5737205911?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Clarvida,"Anaheim, Orange County",52000.0,55120.0,"Description Position at Clarvida - California Job Title: Data Analyst Location: California Employment Type: Full-time Salary: $25-26.50 Date Posted: 05/21/2026 About the Role The Data Analyst I/II supports program performance by ensuring accurate data collection, analysis, and reporting. This role works closely with program leadership to monitor outcomes, identify trends, and provide actionable insights that support operational improvement. The position plays a key role in maintaining data inte…",2026-05-23T01:50:29Z,https://www.adzuna.com/details/5738482011?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,One Tech,"Minneapolis, Hennepin County",130000.0,138000.0,"Job Description One Tech Engineering is searching for a Data Analyst for a position located in Denver, Colorado or Minneapolis, Minnesota. The Data Analyst will respond to discovery requests from multiple state commissions by extracting, validating, and analyzing data related to customer accounts, credit inquiries, billing, and usage. The candidate must be a US citizen or hold a green card. The candidate should have 3–7 years of related experience. Data Analyst Responsibilities: Receiving and r…",2026-05-13T00:38:08Z,https://www.adzuna.com/details/5727698201?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Ferrovialcompany,"Grand Terrace, San Bernardino County",124550.64,124550.64,"Ferrovial Company is looking to hire a data analyst to join our data team. You will take responsibility for managing our master data set, developing reports, and troubleshooting data issues. To do well in this role you need a very fine eye for detail, experience as a data analyst, and a deep understanding of the popular data analysis tools and databases. Data Analyst Responsibilities: Managing master data, including creation, updates, and deletion. Managing users and user roles. Provide quality…",2025-08-07T17:17:10Z,https://www.adzuna.com/details/5342651834?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Interchecks,"Greenpoint, Brooklyn",75000.0,130000.0,"Data Analyst About Interchecks Interchecks is a fast-growing B2B2C fintech payments company powering how money moves in highly regulated industries. Our platform enables enterprise customers to embed secure, compliant payment experiences directly into their products, helping them move, manage, and monetize payments at scale. We partner with some of the most recognizable operators in fintech and online gaming, solving complex payment and compliance challenges with modern infrastructure and thoug…",2026-04-16T22:54:20Z,https://www.adzuna.com/land/ad/5702138698?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=6856F448ACE50DD98534D27D15D50B4D6F1F03ED,Data Analyst
Data Analyst,Cardless,"San Francisco, California",130000.0,200000.0,"Cardless is looking for a Data Analyst / Senior Data Analyst to join our team and help shape the insights, processes, and decisions behind our co-branded credit card platform. In this role, you’ll work across domains including applications, accounts, transactions, fraud, risk, rewards, and partner operations to support high-impact initiatives and ensure the reliability, accuracy, and efficiency of our core systems and business workflows. As an analyst at Cardless, you’ll dive deep into data, id…",2026-05-13T22:39:57Z,https://www.adzuna.com/land/ad/5728719358?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=10BE0B853A0DD93CA4852182363BA71CA3EB7916,Data Analyst
Data Analyst,Cantor Fitzgerald,"Woodside, Houston",64227.25,64227.25,"Description As a Data Analyst, you will be part of a collaborative team, working closely with editorial, research, and advisory teams to deliver accurate and insightful data. Your role will involve maintaining and enhancing our LNG and shipping databases, automating data processes, and providing analytical support. With a focus on global LNG and energy markets, this position offers exposure to industry leaders and the chance to contribute to market-leading analytics. Responsibilities Maintain a…",2026-04-25T23:47:31Z,https://www.adzuna.com/land/ad/5710820699?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=C3359A2D55B764553EDB37A156CF12481E1F2735,Data Analyst
Data Analyst,Professional Convention Management Association,"The Gap, Chicago",80000.0,90000.0,"Description The Data Analyst plays a key role in supporting PCMA’s data-driven marketing strategy by providing analytics, dashboards, and performance insights across digital channels, campaigns, events, and membership engagement. This role focuses on transforming marketing and engagement data into actionable insights that help optimize campaigns, improve audience targeting, and support data-informed decision-making across the organization. Reporting to the Director of Digital Experience & Data …",2026-05-01T23:02:20Z,https://www.adzuna.com/land/ad/5716537852?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=1F36712D4395742C909BE682DE28EF2895DF3D50,Data Analyst
Data Analyst,Capgemini Government Solutions,"Washington, D.C., US",60000.0,85000.0,"Capgemini Government Solutions (CGS) LLC is seeking highly motivated Data Analyst to join our team to support our government clients. The successful applicant will have the opportunity to create analyses, reports, and visualizations for our clients. The candidate will join our Data and Artificial Intelligence practice in the DC Metro Area. At Capgemini, we are committed to our staff’s professional development and offer a wide range of training and educational resources. In addition to our inter…",2026-04-02T01:03:01Z,https://www.adzuna.com/land/ad/5686890387?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=CAC16BB7914CFBF24A50D8D00B1BB9449C965C67,Data Analyst
Data Analyst,The Arcanum Group,"Hillcrest Heights, Prince George's County",105484.02,105484.02,"The Arcanum Group is seeking a Data Analyst to support a team located in Washington DC to provide data analysis and data modeling services. Works within a team of data modelers and analysts, project managers, business analysts to understand reporting and analytics requirements of the various business lines supported Identifies business needs from existing data structures and implements innovative data solutions Governs data modeling and design standards, tools, best practices and related develo…",2026-02-18T11:00:14Z,https://www.adzuna.com/land/ad/5634645347?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=23A44D1003AE2DF58FDE74E9A760150BA9F4534B,Data Analyst
Data Analyst,Doximity,"San Francisco, California",107080.08,107080.08,"Doximity is transforming the healthcare industry. Join our mission to help every physician be more productive and provide better care for their patients. As medicine's largest network in the United States, there's an elevated level of responsibility in everything we do. We don't take that responsibility lightly and are committed to building diverse teams with an inclusive culture that can make a direct impact on the healthcare system. One of Doximity's core values is stretching ourselves. Even …",2026-05-17T00:25:57Z,https://www.adzuna.com/land/ad/5732136938?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=CF73C3598E2D6CF5DD2CF709803073000BA73CA0,Data Analyst
Data Analyst,Strategic Employment,"Brooklyn Heights, Brooklyn",100000.0,120000.0,"Our client, a technology company in the music and entertainment space, is seeking a Data Analyst to join their growing team. This role will involve collecting and analyzing large datasets to gather insights for internal stakeholders. Experience with SQL, data visualization tools, and warehousing tools are a must. Term: Full Time/Permanent Hire Location: Brooklyn, NY (hybrid) Compensation: $100k-$120k Desired Qualifications: 4 years of professional experience in Data Analyst role Strong SQL skil…",2025-08-15T17:14:03Z,https://www.adzuna.com/details/5354486615?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,LMR Technical Group,"Terrell Hills, Bexar County",59530.08,59530.08,"LMR Technical Group (LMR) is seeking Data Analysts to join our team. Location: Joint Base San Antonio, TX Job Description: The Data Analyst evaluates program effectiveness and supports Human Performance innovation across the CRAFT enterprise. The Data Analyst leverages data to drive improvements in aircrew performance and readiness through advanced analytics, predictive modeling, and generation of actionable insights to support program evaluation and optimization of aircrew human performance. Y…",2026-05-09T04:00:23Z,https://www.adzuna.com/details/5723966955?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Better Talent Advisors,"Mobile, Mobile County",53038.77,53038.77,"With several locations throughout the Southeast and over 100 years in business, we are an established player in the Industrial Supply business across several diversified product lines. At this time, we are seeking a Data Analyst to collect, process, and analyze data to provide valuable insights and support strategic decision-making within the organization. The Data Analyst will work with large datasets, employ statistical methods, and utilize data visualization tools to communicate findings eff…",2025-07-31T17:02:59Z,https://www.adzuna.com/details/5330670341?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Winaxis LLC,"Lewes, Sussex County",79890.03,79890.03,"Description Join Winaxis LLC as a Data Analyst and play a crucial role in analyzing and interpreting complex data sets to drive key business decisions. As a Data Analyst at Winaxis LLC, you will be responsible for extracting, transforming, and presenting data in a meaningful way to support various projects and initiatives. This role is essential in providing valuable insights that will directly impact the company's strategic direction and growth. As a Data Analyst at Winaxis LLC, you will work …",2025-11-19T18:55:08Z,https://www.adzuna.com/details/5504358130?utm_medium=api&utm_source=d2e6d718,Data Analyst
Data Analyst,Booz Allen Hamilton,"Charlottesville City, Virginia",61900.0,141000.0,"Data Analyst The Opportunity: As a Data Analyst, you’ll apply your technical and analytical capabilities to support key business and security objectives. This role involves working with stakeholders to clarify requirements, developing and maintaining analytical models, and transforming data into actionable insights. You will leverage your skills as a problem-solver, including working both independently and collaboratively, to contribute to projects that enhance organizational efficiency and sup…",2026-03-23T00:13:10Z,https://www.adzuna.com/land/ad/5675752755?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=41FE543EB1C5A6001FE4571E513D394601E47DE5,Data Analyst
Data Analyst,Chubb,"Overland Park, Johnson County",88630.64,88630.64,"Description As a Data Analyst on our Strategic Outcomes and Data Analytics team, you’ll be immersed in a collaborative, fast-paced, and dynamic environment where your ability to stay thoughtful, focused, balanced, and efficient is essential to success. You’ll tackle projects that span a wide range of sizes, scopes, complexities, and stakeholder needs—requiring you to adapt quickly and think strategically. By leveraging your advanced analytics and SQL expertise, you’ll transform data into action…",2026-02-28T13:47:08Z,https://www.adzuna.com/land/ad/5648823918?se=zMdRRxBX8RGRtbKAtKVaMg&utm_medium=api&utm_source=d2e6d718&v=83BE9DD75E22B2C57A298A38A2AD45B7A7870615,Data Analyst
